date,name,category,value
2111-11-14 23:30:00,01-Drips,Fluids/Intake,57.974671125411994
2111-11-14 03:00:00,01-Drips,Medications,7.75999971665442
2111-11-14 00:30:00,01-Drips,Medications,2.922078128904104
2111-11-14 00:20:00,01-Drips,Medications,3.896104171872139
2111-11-14 01:20:00,01-Drips,Medications,5.334999805199914
2111-11-14 00:20:00,01-Drips,Medications,0.8491667224461708
2111-11-15 04:20:00,01-Drips,Fluids/Intake,36.0959929227829
2111-11-14 00:20:00,01-Drips,Fluids/Intake,98.83494858443736
2111-11-15 01:50:00,01-Drips,Fluids/Intake,14.56310637295246
2111-11-14 00:20:00,01-Drips,Fluids/Intake,16.98333421908319
2111-11-15 04:14:00,01-Drips,Medications,2.4687779841769952
2111-11-14 23:14:00,01-Drips,Medications,0.2699264732655137
2111-11-14 23:30:00,01-Drips,Medications,1.8551895482232796
2111-11-14 05:00:00,01-Drips,Medications,1.590361530361406
2111-11-14 03:19:00,01-Drips,Medications,1.4901422582624946
2111-11-14 02:21:00,01-Drips,Medications,1.1361789038346617
2111-11-15 05:29:00,01-Drips,Medications,1.1663724908430595
2111-11-14 00:20:00,01-Drips,Medications,5.90243929400458
2111-11-14 03:50:00,01-Drips,Medications,2.024096429522615
2111-11-15 01:00:00,01-Drips,Medications,3.3730718860169877
2111-11-15 04:20:00,01-Drips,Medications,360.9599638730288
2111-11-14 00:20:00,01-Drips,Medications,988.3495356189088
2111-11-15 01:50:00,01-Drips,Medications,145.6310710636899
2167-11-07 22:36:00,01-Drips,Fluids/Intake,21.05641463398933
2167-11-07 22:00:00,01-Drips,Fluids/Intake,3.5685964822769165
2167-11-08 02:00:00,01-Drips,Fluids/Intake,70.81748847663403
2167-11-07 22:36:00,01-Drips,Medications,8.422564187640091
2167-11-07 22:00:00,01-Drips,Medications,1.4274385030148553
2167-11-08 02:00:00,01-Drips,Medications,7081.749140739441
2131-05-23 23:54:00,01-Drips,Fluids/Intake,9.316667152568698
2131-05-26 20:01:00,02-Fluids (Crystalloids),Fluids/Intake,250.16667412221432
2131-05-22 23:05:00,01-Drips,Fluids/Intake,49.633335921913385
2131-05-24 01:02:00,01-Drips,Medications,0.02167419665966
2131-05-26 03:34:00,01-Drips,Medications,0.2468312713972409
2131-05-27 00:02:00,01-Drips,Medications,0.0466371866423287
2131-05-24 01:15:00,01-Drips,Medications,0.3544029354429767
2131-05-29 03:23:00,01-Drips,Medications,1.275389007787453
2131-05-22 23:05:00,01-Drips,Medications,0.1008333399568073
2131-05-25 21:11:00,01-Drips,Medications,0.638575991615653
2131-05-27 00:08:00,13-Enteral Nutrition,Nutrition - Enteral,97.41458070278168
2131-05-27 20:51:00,13-Enteral Nutrition,Nutrition - Enteral,159.72125816345215
2131-05-28 00:02:00,13-Enteral Nutrition,Nutrition - Enteral,1.0292179584503174
2131-05-26 20:01:00,13-Enteral Nutrition,Nutrition - Enteral,40.166667863726616
2131-05-26 03:34:00,01-Drips,Fluids/Intake,4.9366245567798615
2131-05-27 00:02:00,01-Drips,Fluids/Intake,0.9327436238527298
2131-05-24 01:02:00,01-Drips,Fluids/Intake,0.4334839209914207
2131-05-25 21:11:00,01-Drips,Fluids/Intake,12.771518405526876
2131-05-22 23:05:00,01-Drips,Fluids/Intake,2.016666771844029
2131-05-24 01:15:00,01-Drips,Fluids/Intake,7.088058115914464
2131-05-29 03:23:00,01-Drips,Fluids/Intake,25.50777904689312
2131-05-23 23:54:00,01-Drips,Medications,9.31666677024623
2131-05-22 23:05:00,01-Drips,Medications,49.63333388514002
2153-09-21 00:32:00,01-Drips,Fluids/Intake,257.08332720398903
2153-09-19 23:11:00,01-Drips,Medications,3.5667374059557915
2153-09-19 20:59:00,01-Drips,Medications,0.1667011082172393
2153-09-20 00:58:00,01-Drips,Medications,1.1000219397246838
2153-09-20 22:10:00,01-Drips,Medications,2.2503864392638206
2153-09-19 22:04:00,01-Drips,Medications,5.582239776849747
2153-09-19 21:01:00,01-Drips,Medications,4.200867645442486
2153-09-20 22:55:00,01-Drips,Medications,3.668019138276577
2153-09-20 23:50:00,01-Drips,Medications,2.8343784250319004
2153-09-20 21:02:00,01-Drips,Medications,6.801167905330658
2153-09-21 04:53:00,01-Drips,Medications,3.866666868329048
2153-09-20 20:10:00,01-Drips,Medications,3.46726194024086
2153-09-20 05:13:00,01-Drips,Medications,6.593407015316188
2153-09-20 05:23:00,01-Drips,Medications,5.306580973410745
2153-09-19 22:04:00,01-Drips,Fluids/Intake,5.582239776849747
2153-09-20 21:02:00,01-Drips,Fluids/Intake,6.801167905330658
2153-09-20 20:10:00,01-Drips,Fluids/Intake,3.46726194024086
2153-09-20 00:58:00,01-Drips,Fluids/Intake,1.1000219397246838
2153-09-19 21:01:00,01-Drips,Fluids/Intake,4.200867645442486
2153-09-20 22:55:00,01-Drips,Fluids/Intake,3.668019138276577
2153-09-20 22:10:00,01-Drips,Fluids/Intake,2.2503864392638206
2153-09-21 04:53:00,01-Drips,Fluids/Intake,3.866666868329048
2153-09-19 20:59:00,01-Drips,Fluids/Intake,0.1667011082172393
2153-09-20 05:13:00,01-Drips,Fluids/Intake,27.472527027130127
2153-09-19 23:11:00,01-Drips,Fluids/Intake,3.5667374059557915
2153-09-20 05:23:00,01-Drips,Fluids/Intake,22.11075222492218
2153-09-20 23:50:00,01-Drips,Fluids/Intake,2.8343784250319004
2153-09-21 00:32:00,01-Drips,Medications,308.5000146529637
2178-07-05 04:01:00,13-Enteral Nutrition,Nutrition - Enteral,228.11458969116208
2178-07-05 00:01:00,13-Enteral Nutrition,Nutrition - Enteral,120.0226593017578
2143-09-19 21:18:00,01-Drips,Medications,191.66668252523775
2143-09-20 04:57:00,02-Fluids (Crystalloids),Fluids/Intake,57.5833350494504
2143-09-19 21:18:00,01-Drips,Fluids/Intake,38.33333533257246
2201-07-07 22:45:00,01-Drips,Fluids/Intake,11.121856600046158
2201-07-07 22:45:00,01-Drips,Medications,1112.1856956481934
2180-02-22 01:11:00,01-Drips,Fluids/Intake,11.401135176420212
2180-02-22 01:05:00,01-Drips,Fluids/Intake,1.2128866910934448
2180-02-21 22:41:00,01-Drips,Fluids/Intake,17.45553195476532
2180-02-22 00:57:00,01-Drips,Medications,9.898108184337616
2180-02-22 05:14:00,01-Drips,Medications,5.347500819712876
2180-02-22 04:15:00,01-Drips,Medications,4.91572742164135
2180-02-22 00:06:00,01-Drips,Medications,1.7000521458685398
2180-02-21 20:21:00,01-Drips,Medications,4.100070778280497
2180-02-21 22:24:00,01-Drips,Medications,5.099050506949425
2180-02-21 22:41:00,01-Drips,Medications,4.189327853964642
2180-02-22 01:11:00,01-Drips,Medications,2.736272846959764
2180-02-22 01:05:00,01-Drips,Medications,0.2910928233177401
2180-02-21 20:42:00,01-Drips,Medications,117.04545158863766
2180-02-22 00:36:00,01-Drips,Medications,10.781171567941785
2180-02-21 22:25:00,01-Drips,Medications,44.73039354024877
2180-02-22 05:14:00,01-Drips,Fluids/Intake,5.347500819712876
2180-02-22 00:06:00,01-Drips,Fluids/Intake,1.7000521458685398
2180-02-21 20:21:00,01-Drips,Fluids/Intake,4.100070778280497
2180-02-22 00:36:00,01-Drips,Fluids/Intake,2.6952928006649017
2180-02-21 20:42:00,01-Drips,Fluids/Intake,29.261363357305527
2180-02-22 00:57:00,01-Drips,Fluids/Intake,9.898108184337616
2180-02-21 22:24:00,01-Drips,Fluids/Intake,5.099050506949425
2180-02-22 04:15:00,01-Drips,Fluids/Intake,4.91572742164135
2180-02-21 22:25:00,01-Drips,Fluids/Intake,11.182598173618317
2180-02-21 20:42:00,01-Drips,Fluids/Intake,4.134662076830864
2180-02-21 20:24:00,01-Drips,Fluids/Intake,7.0879921317100525
2180-02-21 21:03:00,01-Drips,Fluids/Intake,0.5906660109758377
2180-02-21 20:42:00,01-Drips,Medications,41.34662076830864
2180-02-21 20:24:00,01-Drips,Medications,70.87992131710052
2180-02-21 21:03:00,01-Drips,Medications,5.906660109758377
2140-10-03 20:14:00,01-Drips,Medications,31.54088068008423
2140-10-04 01:22:00,01-Drips,Medications,0.8172972500324249
2140-10-04 05:02:00,01-Drips,Medications,7.273180566728115
2140-10-03 22:08:00,01-Drips,Medications,17.84308570623398
2140-10-04 00:10:00,01-Drips,Medications,0.9616437926888464
2140-10-04 04:02:00,01-Drips,Medications,5.108998864889145
2140-10-03 23:01:00,01-Drips,Medications,5.807419404387473
2140-10-03 21:13:00,01-Drips,Medications,28.546130657196045
2140-10-04 02:10:00,01-Drips,Medications,3.8147193193435673
2140-10-05 01:12:00,02-Fluids (Crystalloids),Fluids/Intake,21.66666615009308
2140-10-05 01:25:00,02-Fluids (Crystalloids),Fluids/Intake,80.33333572745323
2140-10-04 05:02:00,01-Drips,Fluids/Intake,7.273180566728115
2140-10-04 01:22:00,01-Drips,Fluids/Intake,0.8172972500324249
2140-10-03 22:08:00,01-Drips,Fluids/Intake,17.84308570623398
2140-10-04 00:10:00,01-Drips,Fluids/Intake,0.9616437926888464
2140-10-03 20:14:00,01-Drips,Fluids/Intake,31.54088068008423
2140-10-04 02:10:00,01-Drips,Fluids/Intake,3.8147193193435673
2140-10-04 04:02:00,01-Drips,Fluids/Intake,5.108998864889145
2140-10-03 21:13:00,01-Drips,Fluids/Intake,28.546130657196045
2140-10-03 23:01:00,01-Drips,Fluids/Intake,5.807419404387473
2177-03-26 20:54:00,01-Drips,Fluids/Intake,4.684660792350769
2177-03-26 21:55:00,01-Drips,Fluids/Intake,5.951650619506836
2177-03-25 20:57:00,02-Fluids (Crystalloids),Fluids/Intake,465.41668053716415
2177-03-25 23:13:00,01-Drips,Fluids/Intake,44.529553681612015
2177-03-26 22:27:00,01-Drips,Fluids/Intake,14.72788082063198
2177-03-26 21:36:00,01-Drips,Fluids/Intake,2.8265751600265503
2177-03-27 05:50:00,01-Drips,Fluids/Intake,54.297377109527595
2177-03-27 02:05:00,01-Drips,Fluids/Intake,33.47914181649685
2177-03-26 20:22:00,01-Drips,Fluids/Intake,4.7590203285217285
2177-03-25 23:30:00,01-Drips,Fluids/Intake,206.66666173934937
2177-03-27 00:06:00,01-Drips,Fluids/Intake,22.129010632634163
2177-03-26 05:11:00,01-Drips,Medications,0.0283482245322375
2177-03-26 03:49:00,01-Drips,Medications,0.0391767867427006
2177-03-26 05:45:00,01-Drips,Medications,0.017344332036373
2177-03-26 04:36:00,01-Drips,Medications,0.0145870994572305
2177-03-26 05:11:00,01-Drips,Fluids/Intake,0.3401786778122186
2177-03-26 03:49:00,01-Drips,Fluids/Intake,0.4701213696971535
2177-03-26 05:45:00,01-Drips,Fluids/Intake,0.2081320025026798
2177-03-26 04:36:00,01-Drips,Fluids/Intake,0.1750451745465397
2177-03-25 23:30:00,01-Drips,Medications,4.133333548903464
2177-03-27 02:05:00,01-Drips,Medications,1.0713325650613117
2177-03-26 20:22:00,01-Drips,Medications,0.152288659592159
2177-03-26 21:36:00,01-Drips,Medications,0.0904504054233257
2177-03-27 05:50:00,01-Drips,Medications,1.7375161387462867
2177-03-26 21:55:00,01-Drips,Medications,0.190452832612209
2177-03-27 00:06:00,01-Drips,Medications,0.708128338374081
2177-03-26 22:27:00,01-Drips,Medications,0.4712921918326173
2177-03-26 20:54:00,01-Drips,Medications,0.1499091445111844
2177-03-25 23:13:00,01-Drips,Medications,1.4249455871322425
2187-05-18 21:13:00,02-Fluids (Crystalloids),Fluids/Intake,5.333333492279053
2187-05-18 23:21:00,02-Fluids (Crystalloids),Fluids/Intake,99.99999618530272
2187-05-20 05:09:00,02-Fluids (Crystalloids),Fluids/Intake,54.41666828840971
2187-05-19 02:09:00,01-Drips,Fluids/Intake,47.6595754623413
2187-05-19 02:09:00,01-Drips,Medications,476.59572958946234
2117-03-08 20:45:00,02-Fluids (Crystalloids),Fluids/Intake,173.05038249492645
2117-03-09 03:34:00,02-Fluids (Crystalloids),Fluids/Intake,163.73451232910156
2117-03-09 02:31:00,02-Fluids (Crystalloids),Fluids/Intake,78.8304340839386
2161-04-27 21:11:00,01-Drips,Medications,7.852800477296114
2161-04-27 23:48:00,01-Drips,Medications,5.585324764251709
2161-04-27 21:11:00,01-Drips,Fluids/Intake,7.852800477296114
2161-04-27 23:48:00,01-Drips,Fluids/Intake,5.585324764251709
2113-08-26 05:19:00,01-Drips,Fluids/Intake,26.50458300113678
2113-08-26 21:05:00,01-Drips,Fluids/Intake,9.142421394586563
2113-08-26 22:03:00,01-Drips,Fluids/Intake,6.203707784414291
2113-08-26 01:10:00,01-Drips,Fluids/Intake,10.139427781105042
2113-08-25 20:35:00,01-Drips,Fluids/Intake,7.100527167320252
2113-08-25 21:03:00,01-Drips,Fluids/Intake,5.853041857481003
2113-08-26 01:36:00,01-Drips,Fluids/Intake,4.384949505329132
2113-08-25 22:03:00,01-Drips,Fluids/Intake,36.49929232895374
2113-08-26 01:51:00,01-Drips,Fluids/Intake,40.536417961120605
2113-08-25 20:28:00,01-Drips,Fluids/Intake,1.3655946105718613
2113-08-26 01:05:00,01-Drips,Medications,4.000000208616257
2113-08-25 22:45:00,01-Drips,Medications,4.6666669100523
2113-08-26 03:04:00,01-Drips,Medications,5.902154490351677
2113-08-26 02:05:00,01-Drips,Medications,5.902154050767422
2113-08-25 22:03:00,01-Drips,Medications,14.59971710573882
2113-08-25 20:35:00,01-Drips,Medications,2.8402111202012748
2113-08-26 01:51:00,01-Drips,Medications,16.214566421695054
2113-08-26 01:10:00,01-Drips,Medications,4.0557709580753
2113-08-25 20:28:00,01-Drips,Medications,0.546237832168117
2113-08-26 05:19:00,01-Drips,Medications,10.60183288063854
2113-08-26 21:05:00,01-Drips,Medications,3.6569683579728007
2113-08-26 01:36:00,01-Drips,Medications,1.7539797045174057
2113-08-25 21:03:00,01-Drips,Medications,2.341216822969727
2113-08-26 22:03:00,01-Drips,Medications,2.48148296304862
2113-08-26 03:04:00,01-Drips,Fluids/Intake,5.902154490351677
2113-08-26 01:05:00,01-Drips,Fluids/Intake,4.000000208616257
2113-08-26 02:05:00,01-Drips,Fluids/Intake,5.902154050767422
2113-08-25 22:45:00,01-Drips,Fluids/Intake,4.6666669100523
2113-08-26 03:35:00,01-Drips,Fluids/Intake,35.409091114997864
2113-08-26 05:14:00,01-Drips,Fluids/Intake,10.289525985717772
2113-08-26 05:04:00,01-Drips,Fluids/Intake,2.3777902126312256
2113-08-26 04:51:00,01-Drips,Fluids/Intake,4.126983880996704
2113-08-26 04:51:00,01-Drips,Medications,41.26984183676541
2113-08-26 03:35:00,01-Drips,Medications,354.0909253060818
2113-08-26 05:04:00,01-Drips,Medications,23.777903988957405
2113-08-26 05:14:00,01-Drips,Medications,102.89526893757284
2123-02-20 04:31:00,01-Drips,Fluids/Intake,8.580343246459961
2123-02-22 01:00:00,01-Drips,Fluids/Intake,0.2653035335242748
2123-02-21 23:00:00,01-Drips,Fluids/Intake,12.734570503234863
2123-02-20 20:05:00,01-Drips,Fluids/Intake,28.944133818149567
2123-02-24 05:37:00,01-Drips,Fluids/Intake,1.5
2123-02-20 05:26:00,01-Drips,Fluids/Intake,43.319416522979736
2123-02-21 20:23:00,01-Drips,Fluids/Intake,5.494824022054672
2123-02-20 21:00:00,01-Drips,Fluids/Intake,21.300569772720337
2123-02-21 21:00:00,01-Drips,Fluids/Intake,15.281485319137571
2123-02-20 21:45:00,01-Drips,Fluids/Intake,82.00346454977989
2123-02-22 00:00:00,02-Fluids (Crystalloids),Fluids/Intake,327.10778111219406
2123-02-20 21:00:00,01-Drips,Medications,0.1704045723727176
2123-02-21 23:00:00,01-Drips,Medications,0.1018765760818496
2123-02-21 21:00:00,01-Drips,Medications,0.1222518994836718
2123-02-22 01:00:00,01-Drips,Medications,0.0021224286683718
2123-02-20 21:45:00,01-Drips,Medications,0.6560277756761934
2123-02-20 05:26:00,01-Drips,Medications,0.3465553427304257
2123-02-20 20:05:00,01-Drips,Medications,0.2315530787200259
2123-02-21 20:23:00,01-Drips,Medications,0.0439585974163492
2123-02-26 01:29:00,01-Drips,Medications,84.12975410010404
2123-02-26 00:28:00,01-Drips,Medications,92.57452393285347
2123-02-20 04:31:00,01-Drips,Medications,858.0343246459962
2123-02-24 05:37:00,01-Drips,Medications,150.0
2123-02-23 05:32:00,01-Drips,Fluids/Intake,2.1735513852909207
2123-02-22 20:51:00,01-Drips,Fluids/Intake,3.707190323621034
2123-02-21 20:15:00,01-Drips,Fluids/Intake,40.522987961769104
2123-02-26 00:28:00,01-Drips,Fluids/Intake,23.143631786108017
2123-02-22 01:15:00,01-Drips,Fluids/Intake,1.1744441092014313
2123-02-20 05:54:00,01-Drips,Fluids/Intake,51.60000269114971
2123-02-20 05:26:00,01-Drips,Fluids/Intake,0.93333338201046
2123-02-26 01:29:00,01-Drips,Fluids/Intake,21.032437950372696
2123-02-22 20:00:00,01-Drips,Fluids/Intake,3.861220948398113
2123-02-22 01:30:00,01-Drips,Fluids/Intake,14.093330316245556
2123-02-20 05:57:00,01-Drips,Medications,1.2804313155356797
2123-02-21 23:00:00,01-Drips,Medications,1.1990647876700675
2123-02-20 05:26:00,01-Drips,Medications,0.0258333350302564
2123-02-20 05:26:00,01-Drips,Fluids/Intake,0.516666693612933
2123-02-20 05:57:00,01-Drips,Fluids/Intake,25.608627319335938
2123-02-24 01:21:00,01-Drips,Fluids/Intake,61.72642856836319
2123-02-23 22:02:00,01-Drips,Fluids/Intake,3.336564004421234
2123-02-21 23:00:00,01-Drips,Fluids/Intake,23.981295675039288
2123-02-22 01:30:00,01-Drips,Medications,0.450986581199686
2123-02-22 20:00:00,01-Drips,Medications,0.1235590650594531
2123-02-22 01:15:00,01-Drips,Medications,0.0375822116893687
2123-02-22 20:51:00,01-Drips,Medications,0.1186300914923776
2123-02-24 01:21:00,01-Drips,Medications,617.264328757301
2123-02-23 22:02:00,01-Drips,Medications,33.365641720592976
2123-02-20 05:26:00,01-Drips,Medications,0.933333343709819
2123-02-20 05:54:00,01-Drips,Medications,51.60000057367142
2123-02-23 05:32:00,01-Drips,Medications,2.173551068153756
2123-02-21 20:15:00,01-Drips,Medications,40.52298510578112
2123-02-25 00:47:00,13-Enteral Nutrition,Nutrition - Enteral,93.00000277161598
2123-02-26 03:20:00,13-Enteral Nutrition,Nutrition - Enteral,100.44587993621826
2148-08-17 04:20:00,01-Drips,Fluids/Intake,83.24439454078673
2148-08-16 22:44:00,01-Drips,Medications,401.5000190702267
2148-08-17 04:20:00,01-Drips,Medications,8324.43978881836
2148-08-16 22:44:00,01-Drips,Fluids/Intake,223.05556619167328
2176-11-27 05:44:00,01-Drips,Fluids/Intake,26.39670443534851
2176-11-26 02:37:00,01-Drips,Fluids/Intake,113.11349526047708
2176-11-26 03:43:00,02-Fluids (Crystalloids),Fluids/Intake,714.9999829530716
2176-11-27 05:44:00,01-Drips,Medications,2639.670516967773
2176-11-26 02:37:00,01-Drips,Medications,11311.349983215332
2123-03-02 04:58:00,01-Drips,Fluids/Intake,4.400440216064453
2123-03-03 02:39:00,01-Drips,Medications,0.2217088306224468
2123-02-28 01:14:00,01-Drips,Medications,0.0543554046998906
2123-02-26 20:16:00,01-Drips,Medications,79.16666106666524
2123-03-01 22:17:00,01-Drips,Medications,0.3589241542840682
2123-02-27 05:50:00,01-Drips,Medications,0.0251069258183633
2123-02-27 05:06:00,01-Drips,Medications,0.0468292728328378
2123-02-28 01:53:00,01-Drips,Medications,0.1210732584695506
2123-02-26 21:13:00,01-Drips,Medications,97.33795855026985
2123-03-04 03:26:00,01-Drips,Medications,0.0672858363373052
2123-03-02 04:58:00,01-Drips,Medications,440.04400634765625
2123-02-28 01:14:00,01-Drips,Fluids/Intake,13.588850498199465
2123-02-27 05:50:00,01-Drips,Fluids/Intake,6.276730746030808
2123-02-26 20:16:00,01-Drips,Fluids/Intake,19.7916659116745
2123-03-03 02:39:00,01-Drips,Fluids/Intake,55.427213400602334
2123-03-04 03:26:00,01-Drips,Fluids/Intake,16.821460753679276
2123-03-01 22:17:00,01-Drips,Fluids/Intake,89.73104478418827
2123-02-26 21:13:00,01-Drips,Fluids/Intake,24.33448952436447
2123-03-03 22:49:00,02-Fluids (Crystalloids),Fluids/Intake,100.9166696742177
2123-02-27 05:06:00,01-Drips,Fluids/Intake,11.707317352294922
2123-02-28 01:53:00,01-Drips,Fluids/Intake,30.268313705921173
2123-03-01 20:41:00,13-Enteral Nutrition,Nutrition - Enteral,204.166661798954
2157-12-19 23:36:00,02-Fluids (Crystalloids),Fluids/Intake,13.333333730697632
2156-04-22 05:02:00,01-Drips,Fluids/Intake,7.092721402645111
2156-04-21 20:52:00,01-Drips,Fluids/Intake,0.7389945909380912
2156-04-22 02:11:00,01-Drips,Fluids/Intake,22.973633721470836
2156-04-23 00:00:00,01-Drips,Fluids/Intake,10.241935178637505
2156-04-21 21:03:00,01-Drips,Fluids/Intake,0.3762691728770732
2156-04-22 00:15:00,01-Drips,Fluids/Intake,4.032258242368697
2156-04-22 00:45:00,01-Drips,Fluids/Intake,9.24529105424881
2156-04-19 20:47:00,01-Drips,Medications,0.6021505541866645
2156-04-19 21:01:00,01-Drips,Medications,22.322582517517727
2156-04-19 20:33:00,01-Drips,Medications,0.3010752770933322
2156-04-20 05:06:00,01-Drips,Medications,4.893759381957352
2156-04-20 02:47:00,01-Drips,Medications,6.652984913671389
2156-04-20 04:18:00,01-Drips,Medications,3.095970139838755
2156-04-20 02:47:00,01-Drips,Fluids/Intake,27.72076964378357
2156-04-19 20:33:00,01-Drips,Fluids/Intake,1.2544802725315094
2156-04-22 20:49:00,02-Fluids (Crystalloids),Fluids/Intake,113.5000033825636
2156-04-19 20:47:00,01-Drips,Fluids/Intake,2.508960545063019
2156-04-20 04:18:00,01-Drips,Fluids/Intake,12.8998761177063
2156-04-26 05:28:00,02-Fluids (Crystalloids),Fluids/Intake,67.4166686758399
2156-04-20 05:06:00,01-Drips,Fluids/Intake,20.39066451787949
2156-04-19 21:01:00,01-Drips,Fluids/Intake,93.01075679063796
2156-04-24 23:24:00,02-Fluids (Crystalloids),Fluids/Intake,109.58333659917116
2156-04-24 23:00:00,13-Enteral Nutrition,Nutrition - Enteral,110.00000327825546
2156-04-19 21:25:00,01-Drips,Medications,0.1275000083751365
2156-04-19 23:58:00,01-Drips,Medications,0.2204166811452523
2156-04-19 20:33:00,01-Drips,Medications,0.0216666680898924
2156-04-19 23:58:00,01-Drips,Fluids/Intake,4.408333563245833
2156-04-19 21:25:00,01-Drips,Fluids/Intake,2.550000132992864
2156-04-19 20:33:00,01-Drips,Fluids/Intake,0.4333333559334278
2156-04-21 20:52:00,01-Drips,Medications,1.1823914319393225
2156-04-22 00:15:00,01-Drips,Medications,6.451612862292677
2156-04-22 02:11:00,01-Drips,Medications,36.7578148143366
2156-04-23 00:00:00,01-Drips,Medications,16.387096300604753
2156-04-22 05:02:00,01-Drips,Medications,11.348354222718626
2156-04-21 21:03:00,01-Drips,Medications,0.6020307118888013
2156-04-22 00:45:00,01-Drips,Medications,14.792465546634048
2157-07-01 05:00:00,02-Fluids (Crystalloids),Fluids/Intake,12.5
2186-09-15 20:30:00,02-Fluids (Crystalloids),Fluids/Intake,1845.83326292038
2115-10-10 01:24:00,01-Drips,Fluids/Intake,11.093663513660433
2115-10-10 02:17:00,01-Drips,Fluids/Intake,13.312397480010986
2115-10-09 23:44:00,01-Drips,Fluids/Intake,4.248135894536972
2115-10-10 03:51:00,01-Drips,Fluids/Intake,47.856225669384
2115-10-09 22:33:00,01-Drips,Fluids/Intake,8.91480764746666
2115-10-11 02:00:00,01-Drips,Fluids/Intake,1.8812246918678284
2115-10-10 00:31:00,01-Drips,Fluids/Intake,9.980133697390556
2115-10-09 20:30:00,01-Drips,Fluids/Intake,12.562814354896544
2115-10-10 00:13:00,01-Drips,Fluids/Intake,3.012571334838867
2115-10-10 03:10:00,01-Drips,Fluids/Intake,12.008945047855375
2115-10-09 21:30:00,01-Drips,Fluids/Intake,10.549042761325836
2115-10-10 20:01:00,01-Drips,Fluids/Intake,120.1707552075386
2115-10-10 02:12:00,01-Drips,Fluids/Intake,45.79777050018311
2115-10-10 20:01:00,01-Drips,Medications,3.845462848403258
2115-10-10 00:31:00,01-Drips,Medications,0.3193642828591691
2115-10-10 02:17:00,01-Drips,Medications,0.4259966726749553
2115-10-10 03:51:00,01-Drips,Medications,1.5313989624701208
2115-10-09 21:30:00,01-Drips,Medications,0.3375693959242198
