date,name,category,value
2178-12-21,01-Drips,Medications,7.46791124343872
2178-12-21,02-Fluids (Crystalloids),Fluids/Intake,910.0
2178-12-21,02-Fluids (Crystalloids),Fluids/Intake,21.66666615009308
2178-12-21,01-Drips,Fluids/Intake,2.199955366551876
2178-12-21,01-Drips,Fluids/Intake,7.46791124343872
2178-12-21,01-Drips,Fluids/Intake,3.3838972821831703
2178-12-21,01-Drips,Fluids/Intake,2.7499443106353283
2178-12-21,02-Fluids (Crystalloids),Medications,36.40000054240227
2131-05-29,01-Drips,Fluids/Intake,21.716667799279094
2131-05-23,01-Drips,Fluids/Intake,9.316667152568698
2131-05-26,02-Fluids (Crystalloids),Fluids/Intake,11.666666388511658
2131-05-26,01-Drips,Fluids/Intake,1.0000000521540642
2131-05-24,01-Drips,Fluids/Intake,23.4000012204051
2131-05-25,02-Fluids (Crystalloids),Fluids/Intake,47.00000140070915
2131-05-26,02-Fluids (Crystalloids),Fluids/Intake,250.16667412221432
2131-05-27,01-Drips,Fluids/Intake,12.050000628456472
2131-05-31,02-Fluids (Crystalloids),Fluids/Intake,54.50000162422657
2131-05-26,01-Drips,Fluids/Intake,2.0000001043081284
2131-05-31,02-Fluids (Crystalloids),Fluids/Intake,54.50000162422657
2131-05-22,01-Drips,Fluids/Intake,49.633335921913385
2131-05-28,01-Drips,Medications,1.0323935393898864
2131-05-27,01-Drips,Medications,0.5708333396796661
2131-05-24,01-Drips,Medications,0.02167419665966
2131-05-24,01-Drips,Medications,0.0883674790657096
2131-05-26,01-Drips,Medications,0.2468312713972409
2131-05-27,01-Drips,Medications,0.0466371866423287
2131-05-27,01-Drips,Medications,0.1068139827111735
2131-05-24,01-Drips,Medications,0.3544029354429767
2131-05-29,01-Drips,Medications,1.275389007787453
2131-05-28,01-Drips,Medications,0.1990435237075871
2131-05-22,01-Drips,Medications,0.1008333399568073
2131-05-26,01-Drips,Medications,0.1500082771599409
2131-05-27,01-Drips,Medications,1.3241004944575252
2131-05-26,01-Drips,Medications,0.2518345908129049
2131-05-25,01-Drips,Medications,0.638575991615653
2131-05-29,01-Drips,Medications,0.3167997131185984
2131-05-27,13-Enteral Nutrition,Nutrition - Enteral,72.01581001281738
2131-05-27,13-Enteral Nutrition,Nutrition - Enteral,97.41458070278168
2131-05-27,13-Enteral Nutrition,Nutrition - Enteral,159.72125816345215
2131-05-28,13-Enteral Nutrition,Nutrition - Enteral,1.0292179584503174
2131-05-26,13-Enteral Nutrition,Nutrition - Enteral,40.166667863726616
2131-05-28,13-Enteral Nutrition,Nutrition - Enteral,443.0
2131-05-27,13-Enteral Nutrition,Nutrition - Enteral,12.66666704416275
2131-05-28,13-Enteral Nutrition,Nutrition - Enteral,173.54698932170868
2131-05-26,01-Drips,Fluids/Intake,4.9366245567798615
2131-05-29,01-Drips,Fluids/Intake,6.335994299501181
2131-05-27,01-Drips,Fluids/Intake,0.9327436238527298
2131-05-28,01-Drips,Fluids/Intake,20.64786979556084
2131-05-27,01-Drips,Fluids/Intake,26.482007652521133
2131-05-27,01-Drips,Fluids/Intake,2.136279582977295
2131-05-24,01-Drips,Fluids/Intake,0.4334839209914207
2131-05-25,01-Drips,Fluids/Intake,12.771518405526876
2131-05-28,01-Drips,Fluids/Intake,3.980870511382818
2131-05-22,01-Drips,Fluids/Intake,2.016666771844029
2131-05-24,01-Drips,Fluids/Intake,1.7673495076596737
2131-05-26,01-Drips,Fluids/Intake,3.0001650005578995
2131-05-27,01-Drips,Fluids/Intake,11.416665986180304
2131-05-24,01-Drips,Fluids/Intake,7.088058115914464
2131-05-26,01-Drips,Fluids/Intake,5.036690708249808
2131-05-29,01-Drips,Fluids/Intake,25.50777904689312
2131-05-24,01-Drips,Medications,23.40000026015332
2131-05-23,01-Drips,Medications,9.31666677024623
2131-05-26,01-Drips,Medications,1.0000000111176632
2131-05-26,01-Drips,Medications,2.0000000222353265
2131-05-27,01-Drips,Medications,12.050000133967842
2131-05-22,01-Drips,Medications,49.63333388514002
2131-05-29,01-Drips,Medications,108.58333217038307
2153-09-19,01-Drips,Fluids/Intake,2.0292207598686214
2153-09-19,01-Drips,Fluids/Intake,11.180799156427383
2153-09-20,01-Drips,Fluids/Intake,304.99999272823334
2153-09-21,01-Drips,Fluids/Intake,257.08332720398903
2153-09-19,01-Drips,Fluids/Intake,1.7867621630430222
2153-09-19,01-Drips,Fluids/Intake,1.839826822280884
2153-09-19,01-Drips,Medications,3.5667374059557915
2153-09-19,01-Drips,Medications,0.1667011082172393
2153-09-20,01-Drips,Medications,1.1000219397246838
2153-09-20,01-Drips,Medications,2.2503864392638206
2153-09-19,01-Drips,Medications,5.582239776849747
2153-09-20,01-Drips,Medications,2.916666753590107
2153-09-19,01-Drips,Medications,4.200867645442486
2153-09-20,01-Drips,Medications,3.668019138276577
2153-09-19,01-Drips,Medications,3.0500000454485416
2153-09-20,01-Drips,Medications,2.8343784250319004
2153-09-20,01-Drips,Medications,6.801167905330658
2153-09-19,01-Drips,Medications,2.1000001095235348
2153-09-21,01-Drips,Medications,3.866666868329048
2153-09-20,01-Drips,Medications,3.46726194024086
2153-09-19,01-Drips,Medications,7.66532015055418
2153-09-19,01-Drips,Medications,2.4546073727833573
2153-09-19,01-Drips,Medications,4.3232718599028885
2153-09-20,01-Drips,Medications,6.593407015316188
2153-09-20,01-Drips,Medications,0.0162280757649568
2153-09-20,01-Drips,Medications,5.306580973410745
2153-09-19,01-Drips,Medications,58.68132243631408
2153-09-19,01-Drips,Medications,5.516927303688135
2153-09-19,01-Drips,Medications,7.359307403476123
2153-09-19,01-Drips,Medications,44.72320057402612
2153-09-19,01-Drips,Medications,8.116882952435843
2153-09-19,01-Drips,Medications,7.147048734168493
2153-09-19,01-Drips,Fluids/Intake,5.582239776849747
2153-09-20,01-Drips,Fluids/Intake,6.801167905330658
2153-09-20,01-Drips,Fluids/Intake,3.46726194024086
2153-09-20,01-Drips,Fluids/Intake,2.916666753590107
2153-09-20,01-Drips,Fluids/Intake,1.1000219397246838
2153-09-19,01-Drips,Fluids/Intake,4.200867645442486
2153-09-19,01-Drips,Fluids/Intake,7.66532015055418
2153-09-20,01-Drips,Fluids/Intake,3.668019138276577
2153-09-20,01-Drips,Fluids/Intake,2.2503864392638206
2153-09-19,01-Drips,Fluids/Intake,10.227529853582382
2153-09-19,01-Drips,Fluids/Intake,244.50549054145813
2153-09-19,01-Drips,Fluids/Intake,18.01363170146942
2153-09-19,01-Drips,Fluids/Intake,22.98719584941864
2153-09-19,01-Drips,Fluids/Intake,3.0500000454485416
2153-09-21,01-Drips,Fluids/Intake,3.866666868329048
2153-09-19,01-Drips,Fluids/Intake,0.1667011082172393
2153-09-20,01-Drips,Fluids/Intake,0.0676169767975807
2153-09-20,01-Drips,Fluids/Intake,27.472527027130127
2153-09-19,01-Drips,Fluids/Intake,3.5667374059557915
2153-09-20,01-Drips,Fluids/Intake,22.11075222492218
2153-09-20,01-Drips,Fluids/Intake,2.8343784250319004
2153-09-19,01-Drips,Fluids/Intake,2.1000001095235348
2153-09-19,01-Drips,Fluids/Intake,17.66233789920807
2153-09-19,01-Drips,Fluids/Intake,3.506493553519249
2153-09-19,01-Drips,Fluids/Intake,28.571428954601288
2153-09-19,01-Drips,Medications,285.71428032591933
2153-09-19,01-Drips,Medications,35.06493440363556
2153-09-19,01-Drips,Medications,176.62337329238653
2153-09-21,01-Drips,Medications,308.5000146529637
2153-09-20,01-Drips,Medications,366.0000173840672
2178-07-05,01-Drips,Fluids/Intake,124.06629370898008
2178-07-05,01-Drips,Medications,12406.62933921814
2178-07-05,13-Enteral Nutrition,Nutrition - Enteral,228.11458969116208
2178-07-04,13-Enteral Nutrition,Nutrition - Enteral,78.99339830875395
2178-07-05,13-Enteral Nutrition,Nutrition - Enteral,120.0226593017578
2178-07-08,13-Enteral Nutrition,Nutrition - Enteral,425.400447845459
2178-07-04,13-Enteral Nutrition,Nutrition - Enteral,3.333333432674408
2143-09-19,01-Drips,Medications,191.66668252523775
2143-09-20,02-Fluids (Crystalloids),Fluids/Intake,57.5833350494504
2143-09-19,01-Drips,Fluids/Intake,38.33333533257246
2201-07-07,01-Drips,Fluids/Intake,11.121856600046158
2201-07-08,01-Drips,Fluids/Intake,79.83193311095236
2201-07-08,01-Drips,Medications,7983.193290710449
2201-07-07,01-Drips,Medications,1112.1856956481934
2180-02-22,01-Drips,Fluids/Intake,11.401135176420212
2180-02-21,01-Drips,Fluids/Intake,1.090930849313736
2180-02-21,01-Drips,Fluids/Intake,1.4144807010889051
2180-02-22,01-Drips,Fluids/Intake,3.396409511566162
2180-02-21,01-Drips,Fluids/Intake,4.943270266056061
2180-02-21,01-Drips,Fluids/Intake,0.8491023778915405
2180-02-21,01-Drips,Fluids/Intake,19.03137858957052
2180-02-21,01-Drips,Fluids/Intake,21.333760142326355
2180-02-22,01-Drips,Fluids/Intake,1.2128866910934448
2180-02-22,01-Drips,Fluids/Intake,22.572964891791344
2180-02-21,01-Drips,Fluids/Intake,11.352601110935211
2180-02-21,01-Drips,Fluids/Intake,17.45553195476532
2180-02-21,01-Drips,Fluids/Intake,2.0612498074769974
2180-02-21,01-Drips,Fluids/Intake,3.2751091718673706
2180-02-21,01-Drips,Fluids/Intake,5.452136658132076
2180-02-21,02-Fluids (Crystalloids),Fluids/Intake,280.166675016284
2180-02-21,01-Drips,Fluids/Intake,17.78202736377716
2180-02-21,01-Drips,Fluids/Intake,1.5524922609329224
2180-02-21,01-Drips,Fluids/Intake,2.183406114578247
2180-02-21,01-Drips,Fluids/Intake,2.4248238801956177
2180-02-21,01-Drips,Fluids/Intake,2.182341411709785
2180-02-21,01-Drips,Fluids/Intake,0.6062500551342964
2180-02-21,01-Drips,Fluids/Intake,0.4851112067699432
2180-02-21,01-Drips,Fluids/Intake,1.8173788860440252
2180-02-22,01-Drips,Medications,9.898108184337616
2180-02-22,01-Drips,Medications,5.347500819712876
2180-02-21,01-Drips,Medications,8.398517489433289
2180-02-22,01-Drips,Medications,4.91572742164135
2180-02-22,01-Drips,Medications,1.7000521458685398
2180-02-21,01-Drips,Medications,4.100070778280497
2180-02-21,01-Drips,Medications,5.099050506949425
2180-02-21,01-Drips,Medications,5.566666956990956
2180-02-21,01-Drips,Medications,4.567531063003116
2180-02-21,01-Drips,Medications,4.189327853964642
2180-02-21,01-Drips,Medications,0.5237619807303417
2180-02-21,01-Drips,Medications,0.3394753621250856
2180-02-21,01-Drips,Medications,0.1455000074201962
2180-02-21,01-Drips,Medications,4.267686425009742
2180-02-22,01-Drips,Medications,2.736272846959764
2180-02-21,01-Drips,Medications,0.5819577199872583
2180-02-22,01-Drips,Medications,0.2910928233177401
2180-02-21,01-Drips,Medications,0.2037845824816031
2180-02-21,01-Drips,Medications,0.786026246714755
2180-02-21,01-Drips,Medications,0.6209969287738204
2180-02-21,01-Drips,Medications,0.1940444781212136
2180-02-21,01-Drips,Medications,4.541040609183256
2180-02-21,01-Drips,Medications,2.180854480684502
2180-02-22,01-Drips,Medications,9.029186629049944
2180-02-21,01-Drips,Medications,8.533503860235214
2180-02-21,01-Drips,Medications,0.8733624854357913
2180-02-21,01-Drips,Medications,0.4363723564893007
2180-02-21,01-Drips,Medications,1.97730801301077
2180-02-21,01-Drips,Medications,0.7269514935615006
2180-02-22,01-Drips,Medications,1.3585638662334532
2180-02-21,01-Drips,Medications,0.8244999698945321
2180-02-21,01-Drips,Medications,134.0909057034878
2180-02-21,01-Drips,Medications,117.04545158863766
2180-02-21,01-Drips,Medications,28.93569467232737
2180-02-22,01-Drips,Medications,10.781171567941785
2180-02-21,01-Drips,Medications,44.73039354024877
2180-02-22,01-Drips,Fluids/Intake,5.347500819712876
2180-02-22,01-Drips,Fluids/Intake,1.7000521458685398
2180-02-21,01-Drips,Fluids/Intake,7.23392415046692
2180-02-21,01-Drips,Fluids/Intake,33.52272695302963
2180-02-21,01-Drips,Fluids/Intake,4.100070778280497
2180-02-22,01-Drips,Fluids/Intake,2.6952928006649017
2180-02-21,01-Drips,Fluids/Intake,5.566666956990956
2180-02-21,01-Drips,Fluids/Intake,29.261363357305527
2180-02-22,01-Drips,Fluids/Intake,9.898108184337616
2180-02-21,01-Drips,Fluids/Intake,8.398517489433289
2180-02-21,01-Drips,Fluids/Intake,5.099050506949425
2180-02-22,01-Drips,Fluids/Intake,4.91572742164135
2180-02-21,01-Drips,Fluids/Intake,11.182598173618317
2180-02-21,01-Drips,Fluids/Intake,30.3501940369606
2180-02-21,01-Drips,Fluids/Intake,4.134662076830864
2180-02-21,01-Drips,Fluids/Intake,7.0879921317100525
2180-02-21,01-Drips,Fluids/Intake,0.5836575776338577
2180-02-21,01-Drips,Fluids/Intake,74.85379791259764
2180-02-21,01-Drips,Fluids/Intake,9.429823637008669
2180-02-21,01-Drips,Fluids/Intake,4.518457844853401
2180-02-21,01-Drips,Fluids/Intake,2.334630310535431
2180-02-21,01-Drips,Fluids/Intake,5.043999761343001
2180-02-21,01-Drips,Fluids/Intake,52.26410365104675
2180-02-21,01-Drips,Fluids/Intake,0.5906660109758377
2180-02-21,01-Drips,Medications,50.43999967165291
2180-02-21,01-Drips,Medications,522.641031537205
2180-02-21,01-Drips,Medications,303.5019454546273
2180-02-21,01-Drips,Medications,45.18458037637174
2180-02-21,01-Drips,Medications,41.34662076830864
2180-02-21,01-Drips,Medications,748.5380172729491
2180-02-21,01-Drips,Medications,23.34630349650979
2180-02-21,01-Drips,Medications,70.87992131710052
2180-02-21,01-Drips,Medications,5.836576223373413
2180-02-21,01-Drips,Medications,94.29824352264403
2180-02-21,01-Drips,Medications,5.906660109758377
2140-10-03,01-Drips,Medications,0.576320230960846
2140-10-03,01-Drips,Medications,31.54088068008423
2140-10-03,01-Drips,Medications,73.16233921051025
2140-10-03,01-Drips,Medications,23.457627296447757
2140-10-04,01-Drips,Medications,0.8172972500324249
2140-10-03,01-Drips,Medications,18.30027848482132
2140-10-04,01-Drips,Medications,7.273180566728115
2140-10-03,01-Drips,Medications,17.84308570623398
2140-10-03,01-Drips,Medications,22.35642436146736
2140-10-03,01-Drips,Medications,14.992503225803375
2140-10-04,01-Drips,Medications,0.9616437926888464
2140-10-04,01-Drips,Medications,5.108998864889145
2140-10-03,01-Drips,Medications,5.807419404387473
2140-10-03,01-Drips,Medications,28.546130657196045
2140-10-03,01-Drips,Medications,9.145285531878471
2140-10-03,01-Drips,Medications,3.000000044703484
2140-10-03,01-Drips,Medications,12.790304020047188
2140-10-04,01-Drips,Medications,3.8147193193435673
2140-10-04,01-Drips,Medications,17.29580958932638
2140-10-04,02-Fluids (Crystalloids),Fluids/Intake,266.6666603088379
2140-10-03,02-Fluids (Crystalloids),Fluids/Intake,816.666647195816
2140-10-05,02-Fluids (Crystalloids),Fluids/Intake,21.66666615009308
2140-10-05,02-Fluids (Crystalloids),Fluids/Intake,80.33333572745323
2140-10-04,01-Drips,Fluids/Intake,7.273180566728115
2140-10-03,01-Drips,Fluids/Intake,0.576320230960846
2140-10-04,01-Drips,Fluids/Intake,0.8172972500324249
2140-10-04,02-Fluids (Crystalloids),Fluids/Intake,181.6666623353958
2140-10-03,01-Drips,Fluids/Intake,17.84308570623398
2140-10-03,01-Drips,Fluids/Intake,12.790304020047188
2140-10-04,01-Drips,Fluids/Intake,0.9616437926888464
2140-10-04,02-Fluids (Crystalloids),Fluids/Intake,119.99999713897704
2140-10-03,01-Drips,Fluids/Intake,9.145285531878471
2140-10-03,01-Drips,Fluids/Intake,23.457627296447757
2140-10-03,01-Drips,Fluids/Intake,31.54088068008423
2140-10-03,02-Fluids (Crystalloids),Fluids/Intake,22.416667334735397
2140-10-04,01-Drips,Fluids/Intake,3.8147193193435673
2140-10-03,02-Fluids (Crystalloids),Fluids/Intake,412.4999842643738
2140-10-03,02-Fluids (Crystalloids),Fluids/Intake,399.9999904632568
2140-10-03,01-Drips,Fluids/Intake,18.30027848482132
2140-10-03,01-Drips,Fluids/Intake,3.000000044703484
2140-10-04,01-Drips,Fluids/Intake,17.29580958932638
2140-10-03,01-Drips,Fluids/Intake,14.992503225803375
2140-10-04,01-Drips,Fluids/Intake,5.108998864889145
2140-10-03,01-Drips,Fluids/Intake,73.16233921051025
2140-10-03,01-Drips,Fluids/Intake,22.35642436146736
2140-10-03,01-Drips,Fluids/Intake,28.546130657196045
2140-10-03,01-Drips,Fluids/Intake,5.807419404387473
2140-10-04,02-Fluids (Crystalloids),Medications,5.333333611488342
2177-03-25,01-Drips,Fluids/Intake,71.80000106990337
2177-03-29,02-Fluids (Crystalloids),Fluids/Intake,293.3333263397217
